date,security_id,12M_MOMENTUM,R&D_EXP,SALES,TOTAL_ASSETS,WEEKLY_MOMENTUM
2017-06-13,1993347,-0.002223617074,55671886.45,290398168.9,310141183.4,0.03748302116
2017-06-23,1976320,0.3033611883,,739726766.1,916582779.1,-0.01716701658
2017-06-28,1969863,0.6470588235,,2376749,12708065,0.03448275862
2017-06-28,1983879,0.2472505794,,814771917.3,5494039558,-0.0005151450122
2017-06-28,1966258,,2609262.883,18269598250,5733931929,
2017-07-17,1955280,0.09972937832,,2882258.166,29706469.13,0.02729054905
2017-08-31,1975701,-0.4930021541,4531271.065,2508003.975,20096141.49,0.005081470525
2017-09-26,2027300,-0.1416752844,,1892.371378,4839934.555,-0.01597404218
2017-10-27,1979646,0.1895144362,46071456.7,2524873336,1103089807,0.043786172
2017-11-02,1957233,0.6015225443,,1738572823,4175648983,0.02214141677
2017-11-06,1989065,0.1582647712,,14662925667,689773233915,-0.009704747634
2017-11-24,1958970,0.05991362044,53124000,243301000,259241000,0.01695635382
2017-11-30,1956162,0.1785166171,,11976498128,438151785507,0.01649399444
2017-12-18,2035494,,1599585,18879321,14284171,
2017-12-21,1954165,0.4830306597,339000000,4472000000,8426000000,0.01518567986
2018-01-05,1993499,0.317289276,,10934453,146699625,0.02942943795
2018-01-05,1997175,0.4300691336,,16347324,763416918,0.01186933886
2018-02-02,1954291,0.7649345841,545000000,177866000000,131310000000,0.01989943297
2018-02-06,1970632,0.3077553875,16625000000,110855000000,197295000000,-0.0789386514
2018-02-07,1984920,0.5623666369,1557503678,11099558607,24177660618,-0.05777031027
2018-02-22,1967753,0.001298694862,,20038000000,462040000000,-0.01506351859
2018-02-23,1970170,0.2639292431,,320082000,3625945000,0.009489831703
2018-02-23,1988241,0.146590311,1496000000,34312000000,43262000000,-0.02226528041
2018-02-26,2030716,-0.08094692631,,8727000000,99747000000,-0.02333130452
2018-03-01,2023918,0.07461139896,72078000,,290276000,-0.013320647
2018-03-01,1988560,-0.06192703402,318133.6161,16841304348,19033297985,-0.02714285714
2018-03-02,1992748,0.1484049457,,,42936125,-0.05400576774
2018-03-02,1997022,0.2078626786,117517573.1,7271356517,7726412628,0.01534190834
2018-03-06,1971519,0.2083035812,5844000000,22465000000,63354000000,-0.001229012023
2018-03-07,2029180,-0.4042553191,19957616,,35555564,0.09803921569
2018-03-07,2010016,-0.3114999425,,588148590.4,1801609652,-0.03350540031
2018-03-08,1992992,0.1485843498,85538667.86,4771853936,5006411338,0.03707425035
2018-03-08,1996480,0.2989964097,450326768.1,14082055512,15209021534,0.0154587312
2018-03-12,1954245,0.1355932203,,44025000,34124000,-0.04285714286
2018-03-12,1970005,0.6426343492,20000000,1729000000,1824400000,0.06405693134
2018-03-12,2009001,0.6635762857,193000000,2575654000,12018560000,0.06732179239
2018-03-13,2022956,-0.02493136283,,72153694.34,132466541.3,0.00522370239
2018-03-14,1996562,0.2222900703,231321128.2,26246907472,17963879268,0.07244663996
2018-03-15,1972156,0.2029699882,922000000,305179000000,407097000000,-0.02179263846
2018-03-15,1981117,0.2987525215,,105674744741,660696272604,0.01125396799
2018-03-16,2022656,-0.648648659,19119000,787000,4979000,-0.02803741753
2018-03-16,1954929,0.4455445545,116125299,42877086,138402024,0.01565217391
2018-03-16,1954739,-0.2671984363,3386000,432401000,565599000,-0.009009009009
2018-03-19,1979229,0.03519536849,58476.11251,2289485995,4504385708,-0.006545485066
2018-03-20,1961774,0.3407033617,1003592.448,363634487.5,391693036.8,0.006804174265
2018-03-20,1988064,0.1134459752,,162370805780,1065549840803,-0.01455693845
2018-03-21,2035494,,2687249,27538333,16917214,-0.03518518519
2018-03-21,1993643,0.3597992124,,153776543.2,2694579012,0.01053536968
2018-03-21,2010909,-0.1065048146,,783370307.4,8684491054,-0.01796688682
2018-03-23,2017345,0.5177544233,3591707.679,22784745.89,7113013.478,0.02904639733
2018-03-23,2047493,-0.006412031865,,38752252812,341979988814,-0.00767008522
2018-03-23,1989464,0.252118111,,21864795460,841502953702,-0.0708067802
2018-03-26,2009941,,3411088.297,11604.00302,14670635.64,
2018-03-26,2011065,2.02402237,,6142558.835,90311551.49,-0.01336858202
2018-03-29,1969036,-0.02269692924,,252528000,1644453000,0.01808066759
2018-04-02,1998003,0.09493640818,,110453000,624223000,-0.01606856164
2018-04-05,1971163,0.1401797318,,8497151.597,93495717.61,
2018-04-06,1990267,0.4113234678,,15404299754,126954299754,0.01006208501
2018-04-09,1989944,0.03351063081,,41504570,1467466990,0.002400011324
2018-04-10,2032065,-0.4167500429,,6054110.219,11500223.04,0.03717724525
2018-04-20,1990831,0.1540665371,264880012.7,3354016676,4879210037,-0.1540227325
2018-04-27,2026552,-0.1046662757,235000,1921683000,1330305000,0
2018-04-28,1973022,0.05448663867,,71317321.69,119182435.7,-0.02536521679
2018-04-30,2047725,0.9899604174,55224.00847,,7069973.05,-0.1120441882
2018-04-30,1988574,0.2170094619,,2640269.291,39937077.65,-0.0107473376
2018-05-01,1969831,0.08140138178,,51942725,720933555,-0.00336153473
2018-05-15,1954065,-0.2870283114,,810430000,1028209000,-0.1465517321
2018-05-30,2000706,0.08413999203,,2467940108,2043299978,0.02467840724
2018-05-31,1970786,-0.4663131853,1100375.185,3097305.843,1074150.051,-0.1413500657
2018-06-05,1981391,0.1044065588,,646083615.4,7754720783,0.01341226858
2018-06-22,1976320,0.06625449548,,736449193,933666742.4,-0.01197491327
2018-06-27,1969863,0.4111904762,,2705235,10400954,0.2477894737
2018-06-27,1983879,-0.1113071743,,1046374972,6190387667,-0.02117588594
2018-06-28,2035741,,,69295698,43268281,-0.1631319824
2018-07-04,1993347,-0.0953051278,61465670.69,306424670.2,320332111.2,0.01162146883
2018-07-13,1955280,-0.0524944554,,2473569.176,29486816.13,-0.007777640445
2018-08-29,2025205,0.06481481481,62991000,235429000,224858000,-0.01004304161
2018-08-31,1975701,-0.2169887279,4814560.092,2391423.951,13460331.37,0.04954926359
2018-09-21,2027300,-0.588371947,,,10552372.7,-0.1666454811
2018-10-26,1979646,-0.08983554188,56207170.91,3102045530,1292251623,-0.07159376148
2018-10-31,1957233,-0.294016409,,1841015026,5444624816,-0.03085185764
2018-11-05,1989065,-0.1392202926,,13805711813,679809606231,0.04662333343
2018-11-27,1958970,-0.2683254275,70121000,269546000,284544000,-0.03589757237
2018-11-29,1956162,-0.03293218645,,12772269028,449558421611,-0.01338665789
2018-12-20,1954165,-0.02581078289,385000000,4914000000,8541000000,-0.08363788981
2019-01-07,1993499,-0.1374439808,,9340800,141490948,0.0399528858
2019-01-07,2040900,-0.1779426645,,27113387,267771811,0.03721370817
2019-01-07,1997175,-0.1545589616,,13913669,543328330,0.04618469557
2019-02-01,1954291,0.1372635407,28837000000,232887000000,162648000000,-0.02654183901
2019-02-05,1970632,0.06218935293,21419000000,136819000000,232792000000,0.0764536568
2019-02-06,1984920,-0.01474797581,1883469759,12442019100,22893246930,0.06489537419
2019-02-15,1970170,0.6279743008,,395910000,4612175000,0.03361351963
2019-02-22,1967753,-0.05044756891,,20813000000,467374000000,-0.0005846808995
2019-02-27,2030716,-0.06439313705,,6543000000,125505000000,-0.009641255605
2019-02-28,1992748,-0.2204698159,,,40260326,-0.01978678258
2019-02-28,1988560,-0.0185933465,3630611.239,19005316252,19181452763,-0.02008961173
2019-03-01,2023918,-0.1034611787,86123000,24181000,285044000,0.1968031968
2019-03-05,1971519,0.2905344786,6012000000,22090000000,60651000000,0.02218041475
2019-03-06,1954245,0.01408450704,,46624000,34255000,-0.03355704698
2019-03-06,2010016,-0.1434915264,,588760607.4,1358968289,-0.06224164043
2019-03-06,1997022,-0.1656620793,123119556.6,6824216718,7825611356,-0.02897783663
2019-03-07,1992992,-0.3528751295,84201112,4650534027,4732738167,-0.02566376456
2019-03-08,1996480,-0.1895965684,335753743.8,10113229397,10251836518,-0.06380668878
2019-03-11,1970005,-0.3449301581,16000000,1661900000,1898100000,-0.01570679318
2019-03-12,1988064,-0.05345616074,,120206732942,1051395164934,-0.007068427629
2019-03-13,1996562,0.01247925145,173410404.6,24838490309,17694661680,-0.0569034152
2019-03-14,1972156,0.08126698622,986000000,388379000000,399194000000,0.01706640812
2019-03-14,1981117,-0.01116659279,,80003390980,583053012321,0.02429070244
2019-03-15,2029180,3.037037037,23495055,,15379279,0.1318795431
2019-03-15,1961774,,1019834.698,438265157,477398784.6,
2019-03-18,1954929,-0.4991304348,124600359,36783551,136400708,0.03971119134
2019-03-18,2025205,0.1674718196,65157000,232223000,235876000,0.01115760112
2019-03-18,1954739,-0.637962963,2664000,419432000,571119000,0.03166226913
2019-03-18,2009001,0.4150401886,430000000,3711472000,10777160000,0.02389800566
2019-03-20,2022956,-0.0235211566,700510.8989,89637555.21,121864818.7,-0.008447988551
2019-03-20,2026552,-0.5370370343,181000,1818360000,1213353000,0.02459015636
2019-03-20,2047493,-0.03943121109,,35385958180,336376906466,0.001270297503
2019-03-21,2035494,-0.5106796117,4001757,37027382,36056818,0.1351351351
2019-03-21,1993643,-0.05616937602,,175015346.1,2679236103,0.01116278591
2019-03-21,2010909,0.2456677394,,813953488.4,8851362602,0.00170307946
2019-03-22,2017345,-0.1465606588,2281156.931,20700369.45,8580166.083,0.02189803935
2019-03-22,1989464,-0.3118148839,,20795405397,773393950976,-0.0448825115
2019-03-25,2009941,,4104050.372,266879.0733,12479031.7,
2019-03-25,1979229,0.07012335419,,2459749506,3333632169,-0.0705504888
2019-03-26,2036844,,33844799,,96894763,-0.1463414634
2019-03-26,1969036,-0.04033379694,,244006000,1615561000,-0.01709401709
2019-03-28,1971163,-0.06730044444,,7749405.229,86090608.24,-0.004223011097
2019-03-28,1988241,-0.1909995337,1147000000,27662000000,44441000000,-0.03812589492
2019-03-29,1990267,-0.03471189052,,13018508132,114062030286,0.003792762071
2019-04-01,2022656,-0.740969828,16924000,1228000,17923000,-0.2082324455
2019-04-03,1989944,0.03648269578,,38243698,1294559110,0.0175879397
2019-04-05,1998003,-0.03182088028,,26142000,498400000,-0.006696583543
2019-04-10,1970786,-0.9088878832,789227.8589,1312978.366,1230899.905,-0.09537418011
2019-04-17,2032065,-0.4546373529,,5323151.308,10302709.47,0.07720232956
2019-04-18,1990831,-0.578889925,227268539.9,2702713423,4452435865,0.03006382769
2019-04-23,2011065,-0.3106525817,,7864244.023,140683578.4,-0.001813318013
2019-04-29,1973022,-0.0739214196,,91542160.59,108219637.7,
2019-04-30,1969831,-0.009421520678,,44086599,676476390,-0.009487665151
2019-05-02,2047725,2.772277638,62781.11473,,22269850.1,-0.05646098305
2019-05-03,1988574,-0.1561227308,,599871.2062,39550891.48,0.004591456028
2019-05-17,1954065,0.1004838168,,927087000,1088570000,-0.05437941324
2019-05-29,2000706,0.02167278771,12500537.21,2748480768,2243582838,-0.009444291571
2019-06-20,1993347,0.146509787,65065237.33,336274383.4,353742522.9,0.00795501626
2019-06-20,1981391,0.2197919106,,653968815.9,8418391084,0.01476759339
2019-06-21,1976320,-0.1125442296,,763726129.5,1004080112,-0.03454091872
2019-06-24,1969863,-0.3037525773,,2686873,9449684,0.002791471165
2019-06-26,1983879,-0.3880014527,,1069783405,7055210797,-0.01147783901
2019-06-28,2035741,-0.007393060868,,84983661,59251097,0.04207536375
2019-07-19,1955280,0.01648253758,,2327235.209,30057491.02,-0.0108140147
2019-08-30,1975701,-0.470437018,8743474.308,3334343.727,13408255.1,-0.03938994953
2019-09-24,2027300,-0.7186206897,,,8885467.773,-0.2571012382
2019-10-24,1979646,-0.3703298871,,3511284666,1599892099,0.06347231178
2019-10-30,1957233,0.7887365999,,1771347832,5280329836,0.04449516418
2019-11-04,1989065,0.01792774365,,12382820566,675295615665,-0.06847139603
2019-11-26,1958970,0.4028962534,62898000,286890000,277602000,0.02402395656
2019-12-05,1956162,0.07920948409,,13144617346,494377214479,-0.0521758487
2019-12-19,1954165,0.3079016551,404000000,5163000000,9452000000,-0.003537320242
2020-01-09,1993499,0.2327287703,,11157939,140266458,0.003842478944
2020-01-09,1997175,0.3107058809,,21525459,663899181,0.004629619142
2020-01-31,1954291,0.2352004329,35931000000,280522000000,225248000000,0.07900560796
2020-02-04,1970632,0.2548377855,26018000000,161857000000,275909000000,-0.003509134781
2020-02-12,1984920,0.7670838335,2221376536,12852016962,24605414809,0.04021056314
2020-02-13,1981391,0.2771532061,,670984222.2,9974700165,0.007738080967
2020-02-14,1970170,0.3086316367,,402092000,6239160000,-0.02827084011
2020-02-20,2030716,0.1192350956,,16258000000,146875000000,0.04079497908
2020-02-20,1967753,0.1056005449,,21140000000,495426000000,-0.006886553293
2020-02-24,2023918,-0.4947735192,91378000,69888000,452608000,0.04370179949
2020-02-26,1988241,0.1745953878,1198000000,27978000000,46108000000,-0.06576404884
2020-02-27,1988560,-0.4073707178,2060156.572,17395447054,17496343222,-0.07958373993
2020-03-03,1971519,0.1407503895,6129000000,24384000000,61377000000,-0.01215279503
2020-03-04,2010016,-0.6307747724,,612765226.7,1562963820,-0.06187102171
2020-03-04,1997022,-0.2796918273,128018038.1,7438323127,8054886984,-0.02976524022
2020-03-06,1996480,0.3753856635,387350049.9,11068546344,11918348188,-0.02433665348
2020-03-10,1954245,1.469168901,,46665000,38091000,-0.5200625326
2020-03-10,2025205,-0.2175141243,61824000,212628000,274053000,-0.1490015361
2020-03-11,2036844,-0.3047337278,65467292,13291956,323887646,-0.2320261438
2020-03-11,1969036,-0.3405483405,,250545000,1744936000,-0.2093425606
2020-03-11,1970005,-0.412602894,17000000,1731100000,1965800000,-0.2064450602
2020-03-11,1996562,-0.01113784037,,26660651855,23322431488,-0.1942091224
2020-03-12,2029180,5.048552754,53647067,,220549760,-0.2667798529
2020-03-12,1992992,-0.2141110559,79834187.79,4621656791,4960292690,-0.1144357276
2020-03-12,1972156,-0.5317553677,962000000,344877000000,404336000000,-0.368481916
2020-03-13,1981117,-0.2373132104,,101627546501,569723206377,-0.2244905471
2020-03-16,1954929,-0.2256944444,168339000,150048000,155335000,-0.05106382979
2020-03-16,1954739,-0.4501278772,2523000,397904000,506560000,-0.1309620049
2020-03-16,2041539,,,95844000,1208729000,-0.1892779895
2020-03-17,2022956,-0.1554282008,706753.5004,93415108.79,120540814,-0.1326257481
2020-03-19,1993643,-0.3198654284,,181214773.7,2692935525,-0.1644616554
2020-03-19,1988064,-0.4499376687,,142089026473,833558923997,-0.2052686785
2020-03-23,1979229,-0.02126132375,,2485646379,3401505266,-0.1728108591
2020-03-25,1989464,-0.2597745231,,22696081444,806340768963,0.2218214845
2020-03-26,1970786,-0.4134501149,432241.1608,2335983.311,1284096.573,0.226059057
2020-03-26,2035494,-0.3191529323,4843554,58308019,39778007,0.3551401869
2020-03-26,1971163,-0.03053029381,,7585656.209,90652941.89,0.06144553158
2020-03-26,2011065,-0.6044627067,,8177682.28,210501099.2,0.1403366093
2020-03-26,2010909,-0.06340806568,,661844484.6,9803588816,-0.03620392966
2020-03-26,2009001,-0.6295317108,500000000,3338667000,12226786000,0.4748440078
2020-03-27,2022656,-0.9030606061,15537000,2183000,23674000,0.04919645786
2020-03-31,2032065,-0.6323326268,,4026382.274,6748158.983,-0.007349985031
2020-04-03,1989944,-0.195609465,,35502439,1394189523,-0.06591142786
2020-04-03,1990267,-0.2127865439,,15979666883,118374107722,0.03755919311
2020-04-14,1990831,-0.2089967667,245434067.2,2536847055,4852373468,-0.09148448938
2020-04-15,1998003,-0.4236508384,,784000,577079000,0.09771986971
2020-04-17,2026552,-0.7097701225,,1717763000,1304611000,0.03531335934
2020-04-23,2009941,,4482659.554,361253.073,14761472.57,
2020-04-29,1954065,-0.3294911551,,1061817000,1073831000,0.1296903378
2020-05-05,1969831,-0.2516097268,,41707522,641961768,0.02958557958
2020-05-28,1973022,0.6195499519,,95602656.34,122369673.5,0.07765323004
2020-05-29,1988574,-0.2197780204,,4415034.95,19756041.27,0.0176410259
2020-06-15,2047725,-0.835260934,292158.1053,2864.99591,79300772.25,-0.1560310764
2020-06-24,1976320,0.1292731357,,774938331.6,1072525789,-0.03936929527
2020-06-24,1983879,0.1751800086,,1187004784,8040318060,-9.61E-06
2020-06-26,1969863,-0.2151898734,,2738540,10070509,-0.186351706
2020-06-26,2017345,0.05919905969,2268563.412,21933202.02,13254979.8,0.06113502962
2020-06-29,2035741,-0.3168280037,,93024236,67479036,-0.008312815476
2020-06-30,1993347,-0.3494880988,70466565.51,321595780.7,326811679.6,-0.1715854038
2020-07-11,2000706,,11125182.58,2669687303,2149046584,
2020-09-09,1975701,0.8469426305,7352875.346,,7214007.572,-0.1025856191
2020-09-25,2027300,8.025172754,,,8672229.411,-0.1644962303
2020-10-23,1979646,0.3176579361,,4257498076,2595332211,-0.0006127004824
2020-10-27,1957233,-0.1210453136,,1810183350,5165848233,-0.04742878557
2020-11-09,1989065,-0.1758594305,,10847469967,758854022570,0.04839491992
2020-11-25,1958970,-0.3646440629,58510000,265583000,310654000,0.0009650853265
2020-12-03,1956162,0.1035919147,,12629190433,598006776184,0.00349528192
2020-12-18,1954165,0.4124241559,495000000,5339000000,9627000000,0.006921004086
2021-01-08,1993499,0.1178546927,,10314441,127724345,0.02490426256
2021-01-08,2040900,0.09739364954,,20499372,263972759,0.02340820738
2021-01-08,1997175,-0.1222154706,,17596373,477599601,-0.009505702683
2021-02-03,1970632,0.4237958577,27573000000,182527000000,319616000000,0.1319119927
2021-02-03,1954291,0.623892699,42740000000,386064000000,321195000000,0.02473256656
2021-02-10,1984920,0.7950840169,2752272452,16941582838,33047388195,0.0222161663
2021-02-11,1971519,0.03484618826,6052000000,26617000000,66729000000,-0.008236005719
2021-02-19,1970170,0.2167065937,,426577000,7660986000,0.05342021682
2021-02-19,2030716,-0.08690404345,,14764000000,202771000000,0.004870489263
2021-02-23,1967753,0.06371858345,,19242000000,553905000000,0.06084274841
2021-02-26,2023918,0.05085714286,74007000,83138000,402045000,0.1529780564
2021-02-26,1988241,0.3935490142,1127000000,26134000000,41088000000,-0.04918196083
2021-03-01,2029180,-0.2213345336,70244579,,186134323,-0.003312689039
2021-03-01,2041539,0.01375869421,,121128000,1187319000,-0.01328444446
2021-03-03,2010016,0.4384545876,,362582430.6,1127527477,-0.04234743584
2021-03-03,1997022,0.4569097233,121798769.5,8086974303,8513359875,-0.01815179544
2021-03-08,2025205,0.6994434137,58063000,225527000,290811000,-0.04979253112
2021-03-10,1954245,-0.1078001753,,102700000,68802000,-0.2120743034
2021-03-10,1969036,0.5032822757,,238856000,1843420000,0.07849293564
2021-03-10,1970005,1.09361628,16000000,1638800000,2036700000,0.06207292701
2021-03-10,1996562,0.5286398536,,23663248271,25104936799,-0.008835475585
2021-03-11,2036844,0.4117161716,96610481,15562985,363697400,0.2309352518
2021-03-11,1992992,0.5602595075,78804044.91,3921206607,5044561382,-0.07950226343
2021-03-11,1988560,0.5482672303,3593017.892,12811876381,12437474206,0.07202613509
2021-03-11,1996480,1.10622048,445803791.8,11824939653,13434075668,0.0609341775
2021-03-11,1972156,0.5802629946,907000000,180543000000,379268000000,0.03367829576
2021-03-16,2022956,0.9055666655,1113959.862,109887398.4,194742045.2,0.05877319946
2021-03-16,1954929,0.4861111111,142617000,88170000,214514000,-0.01533742331
2021-03-18,2022656,2.733333333,16898000,231000,19986000,-0.008849557522
2021-03-18,1989464,0.8389946089,,22933922128,867921805159,-0.009178623122
2021-03-22,2026552,3.107932213,165000,1412361000,1176123000,-0.01838565022
2021-03-22,1988064,0.9332021206,,134113644503,960473916677,-0.01147965053
2021-03-23,1993643,0.07527937265,,189739305.6,2939633843,-0.06912985888
2021-03-24,1971163,0.3192456736,,7826928.622,100630859.1,-0.01299928892
2021-03-24,1979229,0.3118891735,,3112787907,4265486952,-0.03167316265
2021-03-25,2035494,3.489655172,4319759,51895388,39128763,-0.1238223419
2021-03-25,2010909,0.1744297189,,548393882,10554403678,0.02554237628
2021-03-25,2009001,1.409838535,320000000,2873570000,12420091000,-0.07958820497
2021-03-26,1954739,1.664122137,2047000,328544000,463208000,-0.07427055703
2021-03-30,1992748,-0.0800856531,,,27897931,0.05120389273
2021-04-01,2017345,2.595023714,2901650.966,22307080.78,12810340.32,0.1700844649
2021-04-01,1981117,0.57282325,,95454545455,641439001413,0.002013044206
2021-04-02,1990267,0.7593483237,,14083745001,131049164902,0.02977595019
2021-04-15,1990831,,296131381.3,2627658899,5965247279,
2021-04-16,1970786,,433429.0077,1771296.082,1849663.008,
2021-04-27,2009941,,3524823.669,204967.72,17995950.81,
2021-05-03,2047725,,451178.1331,1214929.263,50279675.68,
